node_id,label,feat
kmeasure-3c4f4c22-d403-11ec-881d-00155d8545fd,10024,"0, 1.0"
kmeasure-3c4d39c7-d403-11ec-8768-00155d8545fd,10030,"0.0596202274292584, 1.0"
kmeasure-3c4d1fc4-d403-11ec-b451-00155d8545fd,10007,"0.00501708278728016, 1.0"
kmeasure-3c4c2930-d403-11ec-a6ff-00155d8545fd,10014,"0.0995570386889387, 1.0"
kmeasure-3c4b35c1-d403-11ec-891c-00155d8545fd,10003,"0, 1.0"
kmeasure-3c4e3434-d403-11ec-856f-00155d8545fd,10019,"0.0749758159521325, 1.0"
kmeasure-3c4f4122-d403-11ec-aeb2-00155d8545fd,10024,"0, 1.0"
kmeasure-3c4be4d2-d403-11ec-bdce-00155d8545fd,10006,"0.0192515454426592, 1.0"
kmeasure-3c49d235-d403-11ec-900d-00155d8545fd,10022,"0, 1.0"
kmeasure-3c4b15d1-d403-11ec-b190-00155d8545fd,10026,"0.00474060961205076, 1.0"
kmeasure-3c4b25bd-d403-11ec-bc39-00155d8545fd,10026,"0.00497430707205633, 1.0"
kmeasure-3c50d911-d403-11ec-9ea9-00155d8545fd,10012,"0.282341153021389, 1.0"
kmeasure-3c4c183e-d403-11ec-83f5-00155d8545fd,10006,"0.0151934925667756, 1.0"
kmeasure-3c4f211c-d403-11ec-90d9-00155d8545fd,10018,"0.00876109366014629, 1.0"
kmeasure-3c4ce734-d403-11ec-8bff-00155d8545fd,10009,"0.103970485036244, 1.0"
kmeasure-3c4bcdf5-d403-11ec-9778-00155d8545fd,10028,"0.0359828932535584, 1.0"
kmeasure-3c4ae2ac-d403-11ec-9417-00155d8545fd,10001,"0, 1.0"
kmeasure-3c4d9372-d403-11ec-b8d0-00155d8545fd,10004,"0, 1.0"
kmeasure-3c490f00-d403-11ec-bb60-00155d8545fd,10031,"0.0100156945477035, 1.0"
kmeasure-3c4d2b7e-d403-11ec-ac9c-00155d8545fd,10030,"0.101753606802631, 1.0"
kmeasure-3c49acb2-d403-11ec-a6ef-00155d8545fd,10031,"0, 1.0"
kmeasure-3c4fa737-d403-11ec-884c-00155d8545fd,10013,"0, 1.0"
kmeasure-3c50563d-d403-11ec-a885-00155d8545fd,10021,"0.000362522918457676, 1.0"
kmeasure-3c4c339a-d403-11ec-922b-00155d8545fd,10014,"0.0153047760450147, 1.0"
kmeasure-3c4cc3b0-d403-11ec-a13f-00155d8545fd,10009,"0.131825061451587, 1.0"
kmeasure-3c4b4f7c-d403-11ec-9244-00155d8545fd,10003,"0, 1.0"
kmeasure-3c49d82c-d403-11ec-89ad-00155d8545fd,10022,"0, 1.0"
kmeasure-3c4e8b0f-d403-11ec-a5f2-00155d8545fd,10008,"0.00774229272201054, 1.0"
kmeasure-3c4d76c6-d403-11ec-911e-00155d8545fd,10004,"0, 1.0"
kmeasure-3c499bfe-d403-11ec-96d4-00155d8545fd,10031,"0.00421639440681987, 1.0"
kmeasure-3c4e987b-d403-11ec-be05-00155d8545fd,10008,"0.00980759150370979, 1.0"
kmeasure-3c4f69c7-d403-11ec-8a04-00155d8545fd,10020,"0.0098507181736395, 1.0"
kmeasure-3c4bdc4a-d403-11ec-bc34-00155d8545fd,10028,"0.167562446893235, 1.0"
kmeasure-3c4d6b84-d403-11ec-80cd-00155d8545fd,10004,"0, 1.0"
kmeasure-3c49e70f-d403-11ec-b99f-00155d8545fd,10022,"0.000925512848120072, 1.0"
kmeasure-3c498182-d403-11ec-bb15-00155d8545fd,10031,"0, 1.0"
kmeasure-3c4ec1f3-d403-11ec-b084-00155d8545fd,10032,"0, 1.0"
kmeasure-3c50d717-d403-11ec-93d0-00155d8545fd,10012,"0.131436837180218, 1.0"
kmeasure-3c4984b9-d403-11ec-bfc7-00155d8545fd,10031,"0, 1.0"
kmeasure-3c4cfede-d403-11ec-85b7-00155d8545fd,10007,"0.0496715799740418, 1.0"
kmeasure-3c50c94a-d403-11ec-8cd7-00155d8545fd,10012,"0.210375528975716, 1.0"
kmeasure-3c4f25e7-d403-11ec-8df2-00155d8545fd,10018,"0.0827619531052803, 1.0"
kmeasure-3c4c5c96-d403-11ec-9bb3-00155d8545fd,10014,"0.0912177628100701, 1.0"
kmeasure-3c505a95-d403-11ec-b81c-00155d8545fd,10021,"0.0153777361849761, 1.0"
kmeasure-3c4bf5af-d403-11ec-89b5-00155d8545fd,10006,"0.0158528388200831, 1.0"
kmeasure-3c4bdcd4-d403-11ec-a2f3-00155d8545fd,10028,"0.091339846357234, 1.0"
kmeasure-3c4fce57-d403-11ec-90d3-00155d8545fd,10013,"0.00868295030077238, 1.0"
kmeasure-3c50153c-d403-11ec-ac33-00155d8545fd,10017,"0, 1.0"
kmeasure-3c4f5777-d403-11ec-a61d-00155d8545fd,10024,"0.00870942740849076, 1.0"
kmeasure-3c4fb721-d403-11ec-ac6e-00155d8545fd,10013,"0.00756461018569702, 1.0"
kmeasure-3c4d3e4e-d403-11ec-9bd0-00155d8545fd,10030,"0.00407794390908953, 1.0"
kmeasure-3c4a4c2b-d403-11ec-ad46-00155d8545fd,10011,"0.0266862741567676, 1.0"
kmeasure-3c4b46e4-d403-11ec-84a9-00155d8545fd,10003,"0, 1.0"
kmeasure-3c4f9885-d403-11ec-bbb7-00155d8545fd,10020,"0, 1.0"
kmeasure-3c4baa8b-d403-11ec-8580-00155d8545fd,10028,"0.192304882648148, 1.0"
kmeasure-3c4d1506-d403-11ec-87d6-00155d8545fd,10007,"0.0633382156801015, 1.0"
kmeasure-3c4cc8a2-d403-11ec-987f-00155d8545fd,10009,"0.0853874443380234, 1.0"
kmeasure-3c49a9a1-d403-11ec-950f-00155d8545fd,10031,"0.00671349958722496, 1.0"
kmeasure-3c4a81b8-d403-11ec-871d-00155d8545fd,10023,"0, 1.0"
kmeasure-3c50c36a-d403-11ec-ac71-00155d8545fd,10012,"0.12488367609503, 1.0"
kmeasure-3c4f4b9a-d403-11ec-ac33-00155d8545fd,10024,"0.00545826584049214, 1.0"
kmeasure-3c4fb044-d403-11ec-b825-00155d8545fd,10013,"0, 1.0"
kmeasure-3c4df11c-d403-11ec-81df-00155d8545fd,10005,"0.0230185524964923, 1.0"
kmeasure-3c4c9a33-d403-11ec-a956-00155d8545fd,10010,"0, 1.0"
kmeasure-3c4cfb63-d403-11ec-ab16-00155d8545fd,10007,"0.00258985270690486, 1.0"
kmeasure-3c4bf97b-d403-11ec-b861-00155d8545fd,10006,"0.0161943478126545, 1.0"
kmeasure-3c4e25ad-d403-11ec-b9bf-00155d8545fd,10019,"0.0844876431481184, 1.0"
kmeasure-3c4a320c-d403-11ec-ab66-00155d8545fd,10011,"0.242364810787657, 1.0"
kmeasure-3c4f90d2-d403-11ec-b09a-00155d8545fd,10020,"0, 1.0"
kmeasure-3c4a5108-d403-11ec-897c-00155d8545fd,10011,"0.194068540352896, 1.0"
kmeasure-3c4f51fe-d403-11ec-a1df-00155d8545fd,10024,"0, 1.0"
kmeasure-3c4d33af-d403-11ec-9644-00155d8545fd,10030,"0.0425224285878941, 1.0"
kmeasure-3c4aeccc-d403-11ec-8257-00155d8545fd,10001,"0, 1.0"
kmeasure-3c4a5b42-d403-11ec-a971-00155d8545fd,10011,"0.000367866748182474, 1.0"
kmeasure-3c4c194f-d403-11ec-b205-00155d8545fd,10006,"0.0169636109782602, 1.0"
kmeasure-3c4dfea4-d403-11ec-bbc6-00155d8545fd,10005,"0.00880396728574932, 1.0"
kmeasure-3c4aaab3-d403-11ec-9275-00155d8545fd,10023,"0.00474855692765003, 1.0"
kmeasure-3c4c5890-d403-11ec-80e4-00155d8545fd,10014,"0.0950045725303691, 1.0"
kmeasure-3c4c53e8-d403-11ec-ae83-00155d8545fd,10014,"0.0825194222249881, 1.0"
kmeasure-3c4e6a51-d403-11ec-b451-00155d8545fd,10002,"0, 1.0"
kmeasure-3c4e3031-d403-11ec-8b77-00155d8545fd,10019,"0.0147029567708337, 1.0"
kmeasure-3c4b2753-d403-11ec-b88f-00155d8545fd,10026,"0, 1.0"
kmeasure-3c4ada47-d403-11ec-9c7d-00155d8545fd,10001,"0.000883583877756342, 1.0"
kmeasure-3c507880-d403-11ec-aceb-00155d8545fd,10016,"0.0961678388070179, 1.0"
kmeasure-3c4f4d2f-d403-11ec-b00d-00155d8545fd,10024,"0.00634006932397101, 1.0"
kmeasure-3c4f06b3-d403-11ec-b3a5-00155d8545fd,10018,"0.0130151497394992, 1.0"
kmeasure-3c4d8f3e-d403-11ec-b08a-00155d8545fd,10004,"0, 1.0"
kmeasure-3c4d0eb9-d403-11ec-86d0-00155d8545fd,10007,"0.0351878176582819, 1.0"
kmeasure-3c4d97d8-d403-11ec-9b4f-00155d8545fd,10029,"0.0097988643909533, 1.0"
kmeasure-3c4d332b-d403-11ec-b8f8-00155d8545fd,10030,"0.0889495405643475, 1.0"
kmeasure-3c4ae350-d403-11ec-960a-00155d8545fd,10001,"0, 1.0"
kmeasure-3c4ec0f2-d403-11ec-9757-00155d8545fd,10032,"0.0048578923556157, 1.0"
kmeasure-3c4e402e-d403-11ec-8431-00155d8545fd,10019,"0.0781220359644414, 1.0"
kmeasure-3c4cc12a-d403-11ec-a83d-00155d8545fd,10009,"0.0410399886342184, 1.0"
kmeasure-3c4b3e4f-d403-11ec-be12-00155d8545fd,10003,"0.00056566590803284, 1.0"
kmeasure-3c49b444-d403-11ec-a5e7-00155d8545fd,10031,"0, 1.0"
kmeasure-3c4df846-d403-11ec-8fa1-00155d8545fd,10005,"0.0144712627122553, 1.0"
kmeasure-3c4dd078-d403-11ec-aa14-00155d8545fd,10029,"0.00122095227400111, 1.0"
kmeasure-3c4b1317-d403-11ec-9228-00155d8545fd,10026,"0, 1.0"
kmeasure-3c50632d-d403-11ec-a35c-00155d8545fd,10021,"0.00868001491855176, 1.0"
kmeasure-3c4b2baf-d403-11ec-9af6-00155d8545fd,10026,"0.00159095648949712, 1.0"
kmeasure-3c49cd48-d403-11ec-a8d9-00155d8545fd,10022,"0, 1.0"
kmeasure-3c4bfb8c-d403-11ec-8aef-00155d8545fd,10006,"0.0172339696561521, 1.0"
kmeasure-3c4c00bd-d403-11ec-a9e2-00155d8545fd,10006,"0.0153664582944773, 1.0"
kmeasure-3c4c6e80-d403-11ec-933c-00155d8545fd,10010,"0.00984279222945122, 1.0"
kmeasure-3c4ad940-d403-11ec-95e8-00155d8545fd,10001,"0, 1.0"
kmeasure-3c4d4900-d403-11ec-96eb-00155d8545fd,10030,"0.0435283524909425, 1.0"
kmeasure-3c507ead-d403-11ec-9d5c-00155d8545fd,10016,"0.0464029699961698, 1.0"
kmeasure-3c4b719b-d403-11ec-903f-00155d8545fd,10015,"0.000402485363384275, 1.0"
kmeasure-3c4a84f4-d403-11ec-a53d-00155d8545fd,10023,"0, 1.0"
kmeasure-3c4f2672-d403-11ec-b714-00155d8545fd,10018,"0.0763109182695517, 1.0"
kmeasure-3c499fb3-d403-11ec-933f-00155d8545fd,10031,"0.00733854007601123, 1.0"
kmeasure-3c4db466-d403-11ec-8b83-00155d8545fd,10029,"0, 1.0"
kmeasure-3c4fc8b8-d403-11ec-be06-00155d8545fd,10013,"0.00317078792660314, 1.0"
kmeasure-3c4dede6-d403-11ec-8c9e-00155d8545fd,10005,"0.00324846434126837, 1.0"
kmeasure-3c4d1999-d403-11ec-8339-00155d8545fd,10007,"0.0364967865197024, 1.0"
kmeasure-3c509dfd-d403-11ec-8f8c-00155d8545fd,10016,"0.0744161188437809, 1.0"
kmeasure-3c500dba-d403-11ec-a430-00155d8545fd,10017,"2, 1.0"
kmeasure-3c4fbc34-d403-11ec-9a59-00155d8545fd,10013,"0, 1.0"
kmeasure-3c498b05-d403-11ec-86b5-00155d8545fd,10031,"0, 1.0"
kmeasure-3c4d4fa9-d403-11ec-b864-00155d8545fd,10030,"0.0580122748530771, 1.0"
kmeasure-3c4ca686-d403-11ec-b3f3-00155d8545fd,10010,"0, 1.0"
kmeasure-3c4f36ab-d403-11ec-8c68-00155d8545fd,10024,"0, 1.0"
kmeasure-3c4cc01d-d403-11ec-a90b-00155d8545fd,10009,"0.0652691003131558, 1.0"
kmeasure-3c4bb835-d403-11ec-bd07-00155d8545fd,10028,"0.0265453838332183, 1.0"
kmeasure-3c4e5366-d403-11ec-abb1-00155d8545fd,10002,"0, 1.0"
kmeasure-3c4b14c1-d403-11ec-b2f3-00155d8545fd,10026,"0.00795891485469874, 1.0"
kmeasure-3c4a9e23-d403-11ec-a12b-00155d8545fd,10023,"0, 1.0"
kmeasure-3c4f790d-d403-11ec-8cfd-00155d8545fd,10020,"0, 1.0"
kmeasure-3c4d8d44-d403-11ec-b845-00155d8545fd,10004,"0, 1.0"
kmeasure-3c4f93e5-d403-11ec-85af-00155d8545fd,10020,"0.000331995056779503, 1.0"
kmeasure-3c4dd4a0-d403-11ec-b541-00155d8545fd,10029,"0, 1.0"
kmeasure-3c4d7c15-d403-11ec-8a7b-00155d8545fd,10004,"0, 1.0"
kmeasure-3c50661f-d403-11ec-995e-00155d8545fd,10021,"0.0102563997486315, 1.0"
kmeasure-3c4fb23b-d403-11ec-8787-00155d8545fd,10013,"0, 1.0"
kmeasure-3c4d1586-d403-11ec-94b6-00155d8545fd,10007,"0.000578674316396539, 1.0"
kmeasure-3c4bc070-d403-11ec-8512-00155d8545fd,10028,"0.186542472689239, 1.0"
kmeasure-3c4b7580-d403-11ec-90c7-00155d8545fd,10015,"0.000861334808664159, 1.0"
kmeasure-3c50e068-d403-11ec-807a-00155d8545fd,10012,"0.12724046911863, 1.0"
kmeasure-3c4c1b72-d403-11ec-92b3-00155d8545fd,10006,"0.0171226817872699, 1.0"
kmeasure-3c4dbde8-d403-11ec-b7c9-00155d8545fd,10029,"0, 1.0"
kmeasure-3c4c8e71-d403-11ec-9da1-00155d8545fd,10010,"0, 1.0"
kmeasure-3c4c0143-d403-11ec-afef-00155d8545fd,10006,"0.00155003609240345, 1.0"
kmeasure-3c4b04cc-d403-11ec-bafe-00155d8545fd,10026,"0.0057259237322151, 1.0"
kmeasure-3c4f12df-d403-11ec-8e8e-00155d8545fd,10018,"0.0944224582133096, 1.0"
kmeasure-3c4c0355-d403-11ec-a50c-00155d8545fd,10006,"0.0140335814852034, 1.0"
kmeasure-3c49dc81-d403-11ec-9066-00155d8545fd,10022,"0.000502658379732278, 1.0"
kmeasure-3c4fd996-d403-11ec-9d25-00155d8545fd,10025,"0.00971097221765574, 1.0"
kmeasure-3c4eb3f5-d403-11ec-acba-00155d8545fd,10008,"0.00638186099826233, 1.0"
kmeasure-3c4fa8b4-d403-11ec-a408-00155d8545fd,10013,"0, 1.0"
kmeasure-3c49d941-d403-11ec-866c-00155d8545fd,10022,"0.000721731114103852, 1.0"
kmeasure-3c4edefe-d403-11ec-89f3-00155d8545fd,10032,"0, 1.0"
kmeasure-3c50a7e1-d403-11ec-9150-00155d8545fd,10016,"0.0403367049888653, 1.0"
kmeasure-3c4bda74-d403-11ec-9adb-00155d8545fd,10028,"0.142837797404471, 1.0"
kmeasure-3c4b82d6-d403-11ec-b921-00155d8545fd,10015,"0, 1.0"
kmeasure-3c4c621a-d403-11ec-a2a6-00155d8545fd,10014,"0.083062525297786, 1.0"
kmeasure-3c4c3523-d403-11ec-93f3-00155d8545fd,10014,"0.00745691893365534, 1.0"
kmeasure-3c4d7326-d403-11ec-a0b6-00155d8545fd,10004,"0, 1.0"
kmeasure-3c4bad45-d403-11ec-908e-00155d8545fd,10028,"0.181472818626526, 1.0"
kmeasure-3c49e45a-d403-11ec-9c7c-00155d8545fd,10022,"3.05107333387563E-05, 1.0"
kmeasure-3c4fdea8-d403-11ec-91c6-00155d8545fd,10025,"0.00324642258751903, 1.0"
kmeasure-3c4ae4ea-d403-11ec-b770-00155d8545fd,10001,"0.000438994640963596, 1.0"
kmeasure-3c4baf78-d403-11ec-9320-00155d8545fd,10028,"0.0303668189526863, 1.0"
kmeasure-3c4e292f-d403-11ec-87ca-00155d8545fd,10019,"0.00375942810164105, 1.0"
kmeasure-3c4a976e-d403-11ec-8171-00155d8545fd,10023,"0, 1.0"
kmeasure-3c4d7597-d403-11ec-a737-00155d8545fd,10004,"0, 1.0"
kmeasure-3c4ff3c3-d403-11ec-8340-00155d8545fd,10025,"0.00171906540490539, 1.0"
kmeasure-3c4d4a7b-d403-11ec-8dbb-00155d8545fd,10030,"0.0682754180930043, 1.0"
kmeasure-3c4c906b-d403-11ec-a7ef-00155d8545fd,10010,"0, 1.0"
kmeasure-3c4a0f10-d403-11ec-a112-00155d8545fd,10027,"0, 1.0"
kmeasure-3c4f540a-d403-11ec-88d0-00155d8545fd,10024,"0, 1.0"
kmeasure-3c4fe1a8-d403-11ec-81f1-00155d8545fd,10025,"0.00336819608720905, 1.0"
kmeasure-3c4aae56-d403-11ec-bf38-00155d8545fd,10023,"0, 1.0"
kmeasure-3c4dca39-d403-11ec-90fe-00155d8545fd,10029,"0, 1.0"
kmeasure-3c4a4494-d403-11ec-bc83-00155d8545fd,10011,"0.0261763180777224, 1.0"
kmeasure-3c4f0c67-d403-11ec-bba4-00155d8545fd,10018,"0.0139382233975651, 1.0"
kmeasure-3c4f03b7-d403-11ec-bae3-00155d8545fd,10018,"0.0514222667794996, 1.0"
kmeasure-3c4ba824-d403-11ec-a825-00155d8545fd,10028,"0.191717540771376, 1.0"
kmeasure-3c4e79e8-d403-11ec-81ca-00155d8545fd,10002,"0, 1.0"
kmeasure-3c4a518f-d403-11ec-b04c-00155d8545fd,10011,"0.0313761511739746, 1.0"
kmeasure-3c4f6bd7-d403-11ec-bec6-00155d8545fd,10020,"0.00679584381125659, 1.0"
kmeasure-3c4b480e-d403-11ec-b9e9-00155d8545fd,10003,"0.000693540522649432, 1.0"
kmeasure-3c509798-d403-11ec-890c-00155d8545fd,10016,"0.0568288736122708, 1.0"
kmeasure-3c4be9f4-d403-11ec-a2b6-00155d8545fd,10006,"0.0128238303619796, 1.0"
kmeasure-3c4ed9d6-d403-11ec-9228-00155d8545fd,10032,"0, 1.0"
kmeasure-3c505936-d403-11ec-999a-00155d8545fd,10021,"0.0113191393049074, 1.0"
kmeasure-3c4fb6a3-d403-11ec-b544-00155d8545fd,10013,"0, 1.0"
kmeasure-3c4b1172-d403-11ec-aafa-00155d8545fd,10026,"0, 1.0"
kmeasure-3c4f8a0b-d403-11ec-a5f5-00155d8545fd,10020,"0, 1.0"
kmeasure-3c49a144-d403-11ec-96fb-00155d8545fd,10031,"0, 1.0"
kmeasure-3c4a25f2-d403-11ec-ad66-00155d8545fd,10027,"0.000560327658885768, 1.0"
kmeasure-3c4b6ad5-d403-11ec-a73c-00155d8545fd,10015,"0.000995171390932347, 1.0"
kmeasure-3c4e1d01-d403-11ec-b581-00155d8545fd,10019,"0.00722941966499029, 1.0"
kmeasure-3c4ba8a2-d403-11ec-92c4-00155d8545fd,10028,"0.192510909036622, 1.0"
kmeasure-3c4be263-d403-11ec-844d-00155d8545fd,10006,"0.0199894400744105, 1.0"
kmeasure-3c4e9367-d403-11ec-8562-00155d8545fd,10008,"0.0014966795685695, 1.0"
kmeasure-3c4b071c-d403-11ec-b71e-00155d8545fd,10026,"0, 1.0"
kmeasure-3c50267a-d403-11ec-ba8c-00155d8545fd,10017,"0, 1.0"
kmeasure-3c4edc6d-d403-11ec-8483-00155d8545fd,10032,"0.0020214042776308, 1.0"
kmeasure-3c4befc5-d403-11ec-8e93-00155d8545fd,10006,"0.0161838339891487, 1.0"
kmeasure-3c4a529c-d403-11ec-8146-00155d8545fd,10011,"0.0609847207799751, 1.0"
kmeasure-3c49bc56-d403-11ec-be9e-00155d8545fd,10022,"0.00101668056745345, 1.0"
kmeasure-3c499446-d403-11ec-8335-00155d8545fd,10031,"0, 1.0"
kmeasure-3c4cec4c-d403-11ec-8f4f-00155d8545fd,10009,"0.137574326124065, 1.0"
kmeasure-3c4f4db0-d403-11ec-84b4-00155d8545fd,10024,"0, 1.0"
kmeasure-3c4debc1-d403-11ec-a660-00155d8545fd,10005,"0.0237752371914661, 1.0"
kmeasure-3c4d7f1f-d403-11ec-b5bd-00155d8545fd,10004,"0, 1.0"
kmeasure-3c4c578a-d403-11ec-b1e2-00155d8545fd,10014,"0.0621801776677205, 1.0"
kmeasure-3c4d28d2-d403-11ec-af10-00155d8545fd,10030,"0.0985016404618108, 1.0"
kmeasure-3c502403-d403-11ec-8d9f-00155d8545fd,10017,"0, 1.0"
kmeasure-3c4dd524-d403-11ec-9b68-00155d8545fd,10029,"0, 1.0"
kmeasure-3c4df339-d403-11ec-ac8b-00155d8545fd,10005,"0.0085416527544067, 1.0"
kmeasure-3c508ca2-d403-11ec-9b67-00155d8545fd,10016,"0.0388775925674493, 1.0"
kmeasure-3c4f3236-d403-11ec-9b58-00155d8545fd,10024,"0.00827950121578811, 1.0"
kmeasure-3c4dcebd-d403-11ec-b2a3-00155d8545fd,10029,"0.00926262115712082, 1.0"
kmeasure-3c4c448a-d403-11ec-95b7-00155d8545fd,10014,"0.0137533742705675, 1.0"
kmeasure-3c4ec379-d403-11ec-860a-00155d8545fd,10032,"0.00854170795790674, 1.0"
kmeasure-3c4987eb-d403-11ec-846b-00155d8545fd,10031,"0, 1.0"
kmeasure-3c4fa3c1-d403-11ec-95f2-00155d8545fd,10013,"0.0018156821783097, 1.0"
kmeasure-3c4b797a-d403-11ec-863c-00155d8545fd,10015,"0, 1.0"
kmeasure-3c4cc0a3-d403-11ec-bfb2-00155d8545fd,10009,"0.125497912612614, 1.0"
kmeasure-3c502772-d403-11ec-9f5f-00155d8545fd,10017,"0, 1.0"
kmeasure-3c4d6067-d403-11ec-98b2-00155d8545fd,10004,"9, 1.0"
kmeasure-3c4c2f53-d403-11ec-837f-00155d8545fd,10014,"0.0971796517895765, 1.0"
kmeasure-3c4ac3cb-d403-11ec-99e8-00155d8545fd,10001,"8.90929448824934E-05, 1.0"
kmeasure-3c4c9646-d403-11ec-9176-00155d8545fd,10010,"0.00849658705065076, 1.0"
kmeasure-3c4c96ca-d403-11ec-a108-00155d8545fd,10010,"0.00935953851763537, 1.0"
kmeasure-3c4e5268-d403-11ec-8024-00155d8545fd,10002,"0, 1.0"
kmeasure-3c505cf4-d403-11ec-a1b3-00155d8545fd,10021,"0.000989616673438286, 1.0"
kmeasure-3c4d06cb-d403-11ec-b7e5-00155d8545fd,10007,"0.0025888017746097, 1.0"
kmeasure-3c4dd90a-d403-11ec-8355-00155d8545fd,10005,"0.0244736903614574, 1.0"
kmeasure-3c4b7346-d403-11ec-bc3c-00155d8545fd,10015,"0.000947990240787505, 1.0"
kmeasure-3c4bb2be-d403-11ec-9a69-00155d8545fd,10028,"0.0386780857473996, 1.0"
kmeasure-3c4a00c1-d403-11ec-9e62-00155d8545fd,10027,"0.000678713225324446, 1.0"
kmeasure-3c4dd203-d403-11ec-b699-00155d8545fd,10029,"0.000945986283746773, 1.0"
kmeasure-3c4b489d-d403-11ec-82b3-00155d8545fd,10003,"0, 1.0"
kmeasure-3c4e49a5-d403-11ec-aee5-00155d8545fd,10002,"8, 1.0"
kmeasure-3c4b4923-d403-11ec-9fe4-00155d8545fd,10003,"0, 1.0"
kmeasure-3c4d10e4-d403-11ec-aecd-00155d8545fd,10007,"0.0500173589828108, 1.0"
kmeasure-3c4d09f4-d403-11ec-86d8-00155d8545fd,10007,"0.0283740109932137, 1.0"
kmeasure-3c4ef990-d403-11ec-a50b-00155d8545fd,10018,"0.0102885237006608, 1.0"
kmeasure-3c4a7f91-d403-11ec-b912-00155d8545fd,10023,"0.00658642199068777, 1.0"
kmeasure-3c50473f-d403-11ec-8813-00155d8545fd,10021,"0.00905353377331153, 1.0"
kmeasure-3c4dac5c-d403-11ec-a6fd-00155d8545fd,10029,"0.0020208420756896, 1.0"
kmeasure-3c4a145f-d403-11ec-b8ab-00155d8545fd,10027,"0, 1.0"
kmeasure-3c4d50bf-d403-11ec-b12f-00155d8545fd,10030,"0.0673317373867863, 1.0"
kmeasure-3c4bd52d-d403-11ec-8c83-00155d8545fd,10028,"0.0195942325194852, 1.0"
kmeasure-3c4c7d8c-d403-11ec-b7bb-00155d8545fd,10010,"0, 1.0"
kmeasure-3c4ecf6d-d403-11ec-8c76-00155d8545fd,10032,"0, 1.0"
kmeasure-3c4d903d-d403-11ec-af70-00155d8545fd,10004,"0, 1.0"
kmeasure-3c4cc939-d403-11ec-84c1-00155d8545fd,10009,"0.0334698824083649, 1.0"
kmeasure-3c4bdb93-d403-11ec-bcf4-00155d8545fd,10028,"0.184580361590017, 1.0"
kmeasure-3c4f8329-d403-11ec-a07d-00155d8545fd,10020,"0.0027505474254073, 1.0"
kmeasure-3c4b2536-d403-11ec-9f9f-00155d8545fd,10026,"0.00458157801133811, 1.0"
kmeasure-3c4b0949-d403-11ec-85ef-00155d8545fd,10026,"0.00211025945715623, 1.0"
kmeasure-3c4e03c3-d403-11ec-912b-00155d8545fd,10005,"0.00370639883896468, 1.0"
kmeasure-3c4b6137-d403-11ec-bc26-00155d8545fd,10003,"0.000533953663053707, 1.0"
kmeasure-3c508d20-d403-11ec-8727-00155d8545fd,10016,"0.0779871791993127, 1.0"
kmeasure-3c4af00f-d403-11ec-bec2-00155d8545fd,10001,"0, 1.0"
kmeasure-3c503c9f-d403-11ec-86a9-00155d8545fd,10017,"0, 1.0"
kmeasure-3c4a19a2-d403-11ec-9527-00155d8545fd,10027,"0.000157772643100543, 1.0"
kmeasure-3c4c4b06-d403-11ec-b0a3-00155d8545fd,10014,"0.0648729621125862, 1.0"
kmeasure-3c4a0259-d403-11ec-9f7b-00155d8545fd,10027,"0.000581495309826085, 1.0"
kmeasure-3c49bccd-d403-11ec-9283-00155d8545fd,10022,"0.000978553984100067, 1.0"
kmeasure-3c503d9d-d403-11ec-900b-00155d8545fd,10017,"0, 1.0"
kmeasure-3c4f8098-d403-11ec-9e6f-00155d8545fd,10020,"0, 1.0"
kmeasure-3c4ea70b-d403-11ec-85fe-00155d8545fd,10008,"0.0147827281296478, 1.0"
kmeasure-3c4d6e8f-d403-11ec-b308-00155d8545fd,10004,"0, 1.0"
kmeasure-3c508eab-d403-11ec-80fa-00155d8545fd,10016,"0.0614100308980213, 1.0"
kmeasure-3c50dfec-d403-11ec-9f36-00155d8545fd,10012,"0.00240718880072055, 1.0"
kmeasure-3c4fb13e-d403-11ec-b73a-00155d8545fd,10013,"0, 1.0"
kmeasure-3c50ddea-d403-11ec-b148-00155d8545fd,10012,"0.273795164429526, 1.0"
kmeasure-3c50c468-d403-11ec-aece-00155d8545fd,10012,"0.151179045323144, 1.0"
kmeasure-3c4cab18-d403-11ec-863b-00155d8545fd,10010,"0, 1.0"
kmeasure-3c4c5994-d403-11ec-9a1e-00155d8545fd,10014,"0.0923807384511003, 1.0"
kmeasure-3c4b104f-d403-11ec-a51f-00155d8545fd,10026,"0.00400952701098262, 1.0"
kmeasure-3c4cd900-d403-11ec-bd20-00155d8545fd,10009,"0.106291360016168, 1.0"
kmeasure-3c49ecc1-d403-11ec-9498-00155d8545fd,10022,"0.000155123200011487, 1.0"
kmeasure-3c49e9ac-d403-11ec-b731-00155d8545fd,10022,"0.000481842929906295, 1.0"
kmeasure-3c4ad45e-d403-11ec-a378-00155d8545fd,10001,"0.000644862769029367, 1.0"
kmeasure-3c4feb8c-d403-11ec-8596-00155d8545fd,10025,"0, 1.0"
kmeasure-3c4dfd2c-d403-11ec-bf87-00155d8545fd,10005,"0.000850751029480562, 1.0"
kmeasure-3c4c3317-d403-11ec-b2cf-00155d8545fd,10014,"0.0440594799304678, 1.0"
kmeasure-3c4ae464-d403-11ec-80ff-00155d8545fd,10001,"0.000789743990152684, 1.0"
kmeasure-3c4986e2-d403-11ec-b2ce-00155d8545fd,10031,"0.000127221108198446, 1.0"
